Id,SalePrice
2736,132647.5343048037
2737,122779.60480056543
2738,131417.76980279482
2739,162061.00146735812
2740,131770.88501205813
2741,137084.39707140124
2742,148393.11339505724
2743,142654.87147393596
2744,153405.01083036256
2745,141285.87501216301
2746,139585.22431372537
2747,146941.5812352196
2748,120194.27531750641
2749,128117.11212543276
2750,137546.21558859502
2751,131842.55927237045
2752,251298.75999295287
2753,163449.40479344886
2754,237056.1809593097
2755,120952.4008721257
2756,93350.00403856009
2757,66359.10082685018
2758,74993.42018010808
2759,153823.09135326024
2760,123279.95499885948
2761,143090.42641837048
2762,145168.52366261013
2763,197073.4388491102
2764,166112.4656435865
2765,283595.54081882886
2766,145169.83429523048
2767,79865.16542591718
2768,125523.20434252835
2769,118623.06964495314
2770,164232.98321012783
2771,119003.90124928874
2772,118268.88961997835
2773,152320.4984658856
2774,135297.49033071782
2775,130991.74492319941
2776,133848.4697057696
2777,141253.69718218117
2778,141111.80601391246
2779,118292.42653749595
2780,103911.05296776068
2781,99725.28171946105
2782,82666.13613366708
2783,104904.72553834546
2784,127649.81552482594
2785,122878.01047913963
2786,70419.59732970763
2787,122578.71815755471
2788,63275.60755334065
2789,197780.0886426835
2790,89355.12626912816
2791,115606.22263700554
2792,72003.50365725359
2793,170280.98050750687
2794,93653.83943632952
2795,110610.54414594657
2796,98190.04883360668
2797,215436.5899306239
2798,110395.2547378017
2799,101648.62416204037
2800,58180.957589509584
2801,111664.96038683485
2802,140448.30141186115
2803,161551.51765970475
2804,147079.75431792001
2805,98024.33783940967
2806,81255.1590632427
2807,174301.1243292254
2808,147346.4782323082
2809,134545.5388478344
2810,132049.4895984642
2811,162259.57631712963
2812,143049.37176031643
2813,149458.64040971515
2814,148550.7568452566
2815,117367.11440204752
2816,251129.24533979627
2817,160677.96736845604
2818,131963.66536525844
2819,162872.6494058386
2820,137147.777715931
2821,110928.0771402549
2822,220367.7240859444
2823,270360.9713339743
2824,170389.46974227743
2825,154064.993830577
2826,126847.05783989944
2827,142931.0264677325
2828,220061.66698834067
2829,179129.43279917285
2830,233160.59580184834
2831,184755.99710320597
2832,248989.68542435914
2833,267965.13843325654
2834,199546.3772708384
2835,200384.60985199516
2836,184672.67503978792
2837,171456.470756113
2838,150513.31830240044
2839,179637.53743497308
2840,200792.81256654832
2841,203021.56520656162
2842,218265.93432740943
2843,146676.33890864003
2844,146690.51654037033
2845,120344.312583241
2846,205681.37836950805
2847,197699.8204432536
2848,235602.59120040774
2849,207034.81724209784
2850,282009.01355254557
2851,233143.1360345536
2852,249337.2569103128
2853,234072.9798727602
2854,135455.93021972387
2855,212617.41422075708
2856,197493.6329870534
2857,186712.17137639117
2858,214250.66700851306
2859,109078.88237420603
2860,116480.04044261025
2861,130443.38834756038
2862,197062.0507942886
2863,128337.2368866092
2864,249075.04366238476
2865,132254.2600460261
2866,154995.82817927937
2867,87387.72025205223
2868,95332.71926386672
2869,114070.15843051445
2870,137718.60989313395
2871,93100.46587070035
2872,42686.995210873734
2873,109017.82885439089
2874,136393.97539781738
2875,119036.81059495565
2876,169221.1148574999
2877,138319.26942527507
2878,170846.34481654933
2879,134840.6416390423
2880,95407.0160014573
2881,157593.700386001
2882,151618.36509848956
2883,175272.14262373454
2884,200647.80155288082
2885,188264.76523562655
2886,203304.2541799258
2887,111913.25787828892
2888,125291.0133587564
2889,50999.45093773289
2890,82295.26835182594
2891,137996.76956527046
2892,78034.62124058502
2893,107456.49725090289
2894,62826.80080629412
2895,319053.16179758724
2896,284072.9403923066
2897,199672.5677075008
2898,146800.0208609465
2899,224219.33166589309
2900,152983.07392001525
2901,204946.11347349547
2902,187985.1961282367
2903,349791.5976905908
2904,360191.8986395503
2905,109788.72827162243
2906,211225.78277016908
2907,109180.07993532372
2908,133514.44135833383
2909,142132.98955128953
2910,85973.9961343762
2911,74375.55378799651
2912,138969.3923198203
2913,88961.13751189687
2914,74805.11265119427
2915,79305.65321540233
2916,86414.9206495356
2917,172681.87300309763
2918,121998.1046908062
2919,247168.3206759035
